sentiment,text
0.0,"(لوسمحت.., لو, حبيت, اركب, كاسيت, تاتش, للi, cw, ., ينفع, التوكيل, يجيبهولي, ويركبهولي, عشان, ماخرجش, من, الضمان)"
0.0,"(في, مراكز, معتمده, في, المنصورة, بس, معارض)"
0.0,"(ممكن, اقرب, فرع, في, المنصوره, ويباع, فيه, هيونداي.i)"
0.0,"(محمد, إسماعيل)"
0.0,"(في, الوادي, الجديد, تقريبا)"
0.0,"(بريطانيا,)"
0.0,"(قصر, بيكنجهام)"
0.0,"(سعرها, كام, ويفضل, يكون, سعر, اعلي, فاه, فيها)"
0.0,"(بس, عايز, اعرف, استهلاك, البنزين, الصحيح, كام, كيلو, =كام, لتر)"
0.0,"(معلومه, حلوه)"
0.0,"(وأيه, الجديد, ما, التوكتوك, فيه, نفس, اﻷوبشن, ؛d)"
0.0,"(ممكن, أعرف, الix, plus, بتنزل, بكمبيوتر, رحلات, أم, لا)"
0.0,"(ده, موجود, فى, كل, فئات, السياره, ولا, فى, الهاى, لاين, فقط, ؟)"
0.0,"(ممكن, اعرف, طقم, المقصات, الامامى, لسياره, فيرنا, الشعر, كام)"
3.0,"(لو, سمحت, ممكن, اعرف, هل, الـi, مانيوال, متوفرة, حالياً, ولا, لأ, و, سعرها, كام)"
0.0,"(بكام, كاش)"
3.0,"(ماشاءالله, تبارك, الله, الله, يوفقك, الجميع, الله, يرزقنا, هدية, كلنا, هونداي, 👍👍👍👍)"
0.0,"(عاوز, اعرف, سعر, الزجاج, الأمامى, للسياره, ix)"
1.0,"(يوجد, مشكله, من, شهرين, ولم, تحل, حتى, الان, ولا, يوجد, متابعه, وتم, الذهاب, الى, مركز, الصيانه, بطريق, مصر, الاسماعليه, اكثر, من, مره, .., المشكله, هى, عطل, فى, ترس, الثانى, والعربيه, بالضمان, وتم, اخبارى, بانه, سيتم, اصلاحه, وعدم, تغيره, رغم, اعتراضى, ولكنى, وافقت, فى, النهايه, فتم, اخبارى, بعدم, توفر, مجموعه, الثانى, بالمركز, وتم, اخبارى, بالمتابعه, معهم, ولم, يكلمنى, احد, من, المركز, لمده, شهرين, فذهبت, لهم, اكثر, من, مره, ولكن, فى, كل, مره, يتم, اخبارى, بعدم, توفر, المجموعة.., نوع, العربيه, فيرنا, رقم, الشاسيه, موتور, برجاء, الاهتمام)"
0.0,"(بصراحة, الغلطة, اللى, مش, هتتكرر, تانى, بالنسبة, لهيواندى, النترا, والسوناتا, من, الى, بعد, كدة, كله, فى, الفسكونيه)"
0.0,"(ده, طبعا, احلي, ما, فيها, انك, تركنها, من, الخلف, زي, قدام, لجوده, المرايات, ومقاسات, الكراسي, وده, يفرق, كتير, وبالنسبه, لحجم, العربيه)"
0.0,"(يخرب, بيت, الاختراعات, اموت, واعرف, مين, بيعملكو, الدعاية, دى, لازم, يترفد, عربية, تمنها, اكتر, من, الف, وتعلنو, عنها, كده, يا, افشل, خلق, الله)"
0.0,"(يارب, ادينا)"
2.0,"(سعر, الهيونداي, في, مصر, عالي, جدا, الشركات, كلها, بتعمل, تخفيضات, ماعدا, هيونداي, لازم, يتم, مراجعة, الأسعار, القرش, أعلي, فئة, الف, جنيه, والنترا, اغلي, منها, ازاي)"
0.0,"(هيونداي, جميله, وروعه)"
2.0,"(مع, احترامى, للكل, العربيه, دى, شكاويها, كترت, الاسبورتاج, احسن, منها)"
0.0,"(ياتري, هي, تقفيل, كوري, واﻻ, تشيكي, وخاصه, موديل)"
0.0,"(عربية, جميلة, جدا, هي, معايا, الفئة, الاخيرة)"
2.0,"(كل, سنة, وانتم, بخير)"
3.0,"(يا, جماعه, ممكن, الرد, عربيتئ, هيوندائ, اكسنت, العفشه, زفت, ورحت, كزا, مره, التوكيل, ومفيش, فايده)"
0.0,"(كل, عام, وانتم, بخير)"
0.0,"(انا, اسف, يا, باشا, بس, الموديلين, اللي, عندكم, سوناتا, و, جينيسس, واحدة, ب, الف, والتانية, ب, الف, علي, ايه, ده, المرسيدس, c, ب, و, علي, الاقل, الماني, و, اساس, الرفاهية, و, لو, عايز, اجيب, رفاهية, و, شكل, شبابي, عندك, ال, .., الاسعار, مبالغ, فيها, و, استحالة, ان, واحد, يشتري, كوري, بالسعر, ده)"
2.0,"(لا, اختلف, مع, رأي, أصدقائي, أن, فئات, السيارات, الأخرى, اقوي, وأرخص)"
0.0,"(إستخدام, البزازة, أثناء, القيادة)"
0.0,"(سايقة, من, غير, البامبرز, :d, -_-)"
0.0,"(ماشيه, من, غير, ريموت, العربيه)"
0.0,"(كسرة, الكمين)"
0.0,"(فاميه, :)"
0.0,"(امن, ومتانة)"
0.0,"(جراند, بكام)"
0.0,"(قيادة, خارج, المسار, المخصص)"
2.0,"(عشان, البنت, سمرا, والعربيه, بيضه, هههههههه)"
0.0,"(بدون...رخصة...قياده,)"
0.0,"(احمد, مصطفى)"
2.0,"(المفروض, ان, اى, فرصة, ننتهزها, ونريح, رجلينا, والمفروض, انى, مش, ندوس, دائما, على, الدبرياج, عشان, ترس, المتور, يبقى, حر, فالعربيه, تاخد, سرعتها, كاملة, بدل, ماتخزن, السرعة, وتيجى, ترفع, رجلك, من, على, الدواسة, تجرى, العربية, بسرعة, مضاعفة, للغيار)"
2.0,"(شكر, ا, على, هذة, المعلومة, انى, جديدة, فى, القيادة, ودائما, كنت, ادوس, دبرياج)"
0.0,"(الا,)"
0.0,"(بكم,)"
1.0,"(انا, بردو, عايز, شبوره, بس, لو, سمحت, السعر, كام)"
0.0,"(انا, عاوز, شبوره, النترا, بكام)"
1.0,"(او, سمحت, ال, ix, بكم, الفئه, الرابعه)"
1.0,"(شكرا, هونداي)"
0.0,"(كل, عام, وانتم, بالف, خير)"
0.0,"(كل, عام, وانتم, بخير)"
0.0,"(سعر, ال, i, الهاتش, باك, ؟)"
0.0,"(الف,)"
0.0,"(من, غير, فلوس, خالص, قولنا, ع, العنوان, واحنا, نبعتها, لحضرتك)"
0.0,"(ووووووااااااااااااااااااوو, ده, اختراع, جديد, ؟؟؟, وعلى, كده, المرايا, دى, بتشوف, بيها, العربيات, اللى, وراك, ؟؟ظ, انا, مش, قادر, اصدق, !!!!!!, انا, نازل, دلوقتى, عشان, اشتريها, ...., اقصد, المرايات, بس)"
1.0,"(جميل, كيف, بأمكاني, الاستفسار, على, هذه, العربيه)"
0.0,"(حد, يقلي, اعمل, ايه)"
0.0,"(الفيرنا, بكام, دلوقتى, ؟؟؟؟, ., مانيوال, كاملة)"
0.0,"(عاوز, اعرف, سعر, طقم, السيور, بتاعه, الفيرنا, كام, حد, يقولي, بعد, اذنكم, اللينك, مش, فاتح, معايا, ...)"
0.0,"(لو, سمحت, عاوز, أعرف, لو, دفعت, جنيه, لــ, النترا, أول, فئه, مع, فتحت, سقف, وعلى, أربع, سنين, تكون, مجمل, الفوايد, كام, والاهم, من, كدا, الكمبيالة, القسط, الشهرى, حتكون, كام......., بس, لوسمحت, رد, عليا, عن, طريق, الفيس, ومتقوليش, كلم, خدمة, العملاء, .....أصل, أ, نا, متردد, أشتريها, عن, طريقكم, ولااا, من, صاللات, تانيه, ........., أنا, جاد, ..., والمبلغ, دا, اللى, أتصرف, فيه, ياريت, الرد, أنا, منتظر, بجد, ,,, وشكرا)"
3.0,"(السﻻم, عليكم, اشتريت, ix, من, شهر, تقريبا, من, المنصوره, وعملت, صيانة, ال, فى, مركز, العدوى, المعتمد..بصراحه, مركز, محترم, جدا, ..., لكن, انا, عندى, مشكلتين, هما, ماعرفوش, يعالجوهم, ..., اﻻولى, .هى, زياده, استهﻻك, البنزين, حيث, اﻻستهﻻك, عندى, هو, كيلو, متر, لكل, لتر, بنزين, وده, استهﻻك, عالى, لسياره, cc, زيرو, ..., الثانى, .هوه, انى, عاوز, اركب, شاشة, عرض, بدل, الcd, اﻻوريجنال, وهما, فى, العدوى, قالو, ده, مش, هاينفع, .طب, ليه؟؟, ارجو, سرعة, الرد, تليفونى, الخاص)"
0.0,"(بكام, ؟)"
0.0,"(هبيعها,)"
-2.0,"(هولع, فى, اﻻسفلت)"
0.0,"(هديها, هديه, لزوجتي)"
0.0,"(هاخد, الموزه, بتعتي, وارح, بيها, احسن, مكان, فى, مصر)"
-1.0,"(هدورلها, علي, جراج, مش, معقول, هسبها, في, الشارع)"
2.0,"(هعمل, بيها, سفرية, فسحة, واكون, فخور, بعربيتي, اوي)"
0.0,"(الحمدلله, يارب, مع, سيارة)"
2.0,"(سعرها, كام؟)"
0.0,"(ايه, الجديد, عن, موديل)"
-5.0,"(كدبة, ابريل, دي؟)"
2.0,"(العربية, ix, ماشاء, الله., ...روعة, ..., واليى, مجربش., .., مايفتيش, !!!)"
1.0,"(لو, سمحت, هى, ديه, الشكل, الجديد, وايه, اخبار, الاسعار)"
5.0,"(مشاء, الله, تبارك, الله., روعه)"
0.0,"(استهلاكها, للبنزين)"
1.0,"(فعلا, توكيل, مش, حلو, خالص, وتسالهم, على, موديلات, يقولوا, خلصت, علشان, يبيعوا, اغلى, طبعا, والعر, بية, هى, هى, مفيش, اى, شىء, زيادة, غير, السعر)"
3.0,"(ماشاءالله, تبارك, الله, الله, يوفقك, الجميع, الله, يرزقنا, هدية, كلنا, هونداي)"
0.0,"(يقصد, وانت, فاتح, كونتاكت, بس)"
2.0,"(دا, على, اساس, ان, التكييف, بيشتغل, والعربيه, مش, مدوره, هههه)"
0.0,()
0.0,()
0.0,()
0.0,"(و,)"
0.0,()
0.0,()
0.0,()
0.0,"(ابتدائي,)"
0.0,"(انا, عندى, ابتديت, اسوق, من)"
0.0,"(ابتدائى, يعن, سنة)"
6.0,"(سيبك, من, سؤالك, رائعة, الالنترا)"
0.0,"(من, سنة)"
0.0,()
0.0,"(ما, تنفعش, عندنا, خالص)"
0.0,"(هو, انتو, معندكمش, مطبات)"
0.0,"(دى, غير, عمليه, اصﻻ)"
0.0,"(ولو, في, مطب, هينزل, يشيلها, ولا, اية)"
0.0,"(كويس, انكوا, قولتوا, عشان, ماروحش, في, اليومين, دول, مش, طالبة, بيض)"
0.0,"(ياريت, لو, في, سيارات, مكشوفه, حد, يقولي, لامبوغيني, بكام, او, فيراري, او, بورش, او, كاديلاك, اس, اي, اس, الجديده)"
0.0,"(برنس, والله)"
0.0,"(يا, سيدي, احنا, عايزين, عروض, وتخفيضات, مش, عايزين, هلس)"
0.0,"(امتلك, سيارة, النترا, ., اين, سيقام, المعرض, وما, سيقدم, للزائرين., وشكرا)"
0.0,"(هنجرب؟, :), هاتولى, فوليستر, عشان, نفسى, اركبها, :))"
0.0,"(الدخول, بكام)"
0.0,"(معرض, القاهره, الدولي)"
0.0,"(طب, المكان, فين)"
0.0,"(انا, بحسب, صيانه, مجانيه, ولا, حاجه)"
0.0,"(طيب, هتعملو, ايه)"
0.0,"(هينداي, سنتافي)"
2.0,"(بعد, كدة, لما, تنزل, لغز, زي, دة, اول, واحد, يحله, يكسب, العربية)"
0.0,"(عمرو, دياب)"
0.0,"(النترا,)"
0.0,"(فيرنا, ...., فيفا)"
0.0,"(هيونداي, اكسيل, ٩٧)"
0.0,"(هيونداى, اكسنت, موديل, ٢٠٠٢, وعمرى, ماحنساها)"
0.0,"(اول, سياره, هونداى, اكسنت)"
0.0,"(بونى, فى, الثمانينات)"
0.0,"(روعه,)"
2.0,"(رأى, مين, يا, عم, دي, حاجه, روعه)"
0.0,"(النترا, الشكل, الجديد, كامله)"
0.0,"(أكيد, النترا)"
0.0,"(النترا,)"
0.0,"(إلانترا,)"
0.0,"(فيات, 😑)"
4.0,"(اوفر, قوي)"
2.0,"(لو, سمحت, هى, موجوده, عندكو, الهيونداى, فيلوستر, وكام, السعر, وشكرا)"
4.0,"(جامده,)"
0.0,"(اللون, جاامد, بس, مش, حلو, علي, الفيلوستر, خااااالص)"
0.0,"(احيه, علي, الجمال, والروعه, جامده, اخر, حاجه)"
0.0,"(ممكن, يكون, اللون, كويس, عليها, ،, بس, الأكيد, ان, الصوره, زفت)"
0.0,"(النترا,)"
0.0,"(النترا,)"
0.0,"(جامده, اوي)"
0.0,"(مجرم, اخر, حاجه)"
-1.0,"(معلش, ياجماعه)"
0.0,"(صنيه, شاى)"
4.0,"(جامده, اوووي)"
0.0,"(طب, لو, اتجرحت, أو, ا, تخدشت, ارشها, ازاى)"
2.0,"(الشبكة, الامامية, كان, ممكن, تكون, حاجة, اجمل, من, كدة, ؟)"
0.0,"(لون, حكاية)"
2.0,"(اللون, مالهوش, حل)"
4.0,"(جامده, فشخ)"
-2.0,"(-, أنا, عايز, أعرف, أسعار, ال, فيرنا, موديل, و, -, لو, هيواندي, بتبيع, مستعمل, كسر, زيرو, في, أي, معارض, اقدر, أتفرج, فيها)"
1.0,"(لو, سمحت, اسعار, الاكسنت)"
0.0,"(ممكن, سعر, الفئه, الثالثه, اى, اكس, بلص)"
1.0,"(لو, سمحت, عرض, العيد, على, v, gls, mt, بكام, ؟؟؟)"
0.0,"(اسعار, ix, لوسمحت, ؟؟؟؟؟؟)"
0.0,"(اي, تن, جراند, سيدان, فول, اوبشن, ..., بكام, في, عرض, العيد)"
0.0,"(ممكن, شرح, مبسط, عن, الفرق, بين, و, وايهما, افضل؟)"
0.0,"(اللهم, ارزقنا)"
0.0,"(وسعرها, كااااااااام, حضرتك)"
0.0,"(السلام, عليكم, عايز, اعرف, سعر, i, اتوماتيكا)"
0.0,"(ياجماعة, البيع, بسعر, الجملة, كاوتش, سيارات, جميع, المقاسات, زيرو, بسعر, الجملة, نتحدى, الاسعار)"
0.0,"(عايزه, اعرف, سعر, i, هاتش, باك, فول, ابوشن)"
0.0,"(ممكن, اعرف, سعر, الجراندi, هاى, لاين, ٢٠١٦)"
0.0,"(لو, سمجت, i, هينزل, منها, تانى, ولا, اتوقف, تصنعها, خالص)"
0.0,"(ممكن, اعرف, سعر, سيارة, i, اتوماتيك, كاش, /, والتقسيط, مقدم, كام, وقسط, كام, كل, شهر, ولك, خالص, الشكر)"
0.0,"(ممكن, اعرف, سعر, هيونداي, فيرنا)"
0.0,"(فى, تقسيط, بدون, مقدم, لسياره, i)"
0.0,"(كم, سعر, النترا, اتوماتيك, مع, فتحة, سقف, بعد, الخصم)"
4.0,"(جامدة,)"
0.0,"(خطير,)"
0.0,"(جامد,)"
2.0,"(روعه,)"
0.0,"(يعنى,)"
2.0,"(لوسمحت, سعر, g, i, سيدان)"
0.0,"(ممكن, اعرف, سعر, ix, اول, فئة, بكام, بعد, الخصم..وهل, اللون, الاحمر, متاح)"
0.0,"(ينفع, اتصل, الان)"
2.0,"(محتاج, اشترى, النترا, او, لون, ابيض, اول, فئة, اوتوماتك, ارجو, معرفة, السعر, وموعد, الاستلام, ارجو, الرد, بسرعة, ضرورى)"
0.0,"(موجودة, فى, معرض, ايه)"
0.0,"(مودل,)"
0.0,"(هى, عالية)"
3.0,"(هيونداي, جراند, i, هاتشباك, موديل, فل, اوبشن, اوتوماتيك, عاملة, كام, من, فضلك)"
